label_1,label_2,performance_gap,bias_cat_1,bias_cat_2,bias_type,steps,lang
3,3,0,male,female,gender,50001,de
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,4,-1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,2,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,-1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,1,2,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,50001,de
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,4,-1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,1,2,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,-1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,2,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,-1,race: privileged,race: minoritized,race,50001,de,sadness
4,5,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,2,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,4,-1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,2,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,-1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,1,2,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,50001,de
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,4,-1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,1,2,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,-1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,2,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,-1,race: privileged,race: minoritized,race,50001,de,sadness
4,5,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,2,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,4,-1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,2,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,-1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,1,2,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
4,5,-1,race: privileged,race: minoritized,race,50001,de
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,4,-1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,1,2,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,-1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,2,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,-1,race: privileged,race: minoritized,race,50001,de,sadness
4,5,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,2,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,4,-1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,2,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,-1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,1,2,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
4,4,0,race: privileged,race: minoritized,race,50001,de
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,4,-1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,1,2,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,2,1,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
3,3,0,race: privileged,race: minoritized,race,50001,de,anger
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,-1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,2,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,1,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,joy
4,5,0,race: privileged,race: minoritized,race,50001,de,joy
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,-1,race: privileged,race: minoritized,race,50001,de,sadness
4,5,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,2,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,1,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
4,4,0,race: privileged,race: minoritized,race,50001,de,sadness
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,4,-1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,2,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,1,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,3,0,race: privileged,race: minoritized,race,50001,de,fear
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,-1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,5,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,1,2,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,1,race: privileged,race: minoritized,race,50001,de,no_emotion
3,3,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
3,2,0,race: privileged,race: minoritized,race,50001,de,no_emotion
